second,Latitude,Longitude
2128387287,35.5887329,51.2088915
2128587063,35.5886821,51.2088881
2128787182,35.5886312,51.2088836
2128987156,35.5885802,51.2088776
2129187009,35.5885293,51.2088699
2129387148,35.5884785,51.2088597
2129586688,35.588428,51.2088471
2129787179,35.5883785,51.2088316
2129987205,35.5883303,51.2088129
2130172183,35.588283,51.2087903
2130387061,35.5882368,51.2087652
2130586679,35.5881909,51.2087386
2130771710,35.5881462,51.2087107
2130972501,35.5881023,51.2086812
2131186989,35.5880594,51.2086506
2131387187,35.5880181,51.2086171
2131587062,35.5879785,51.2085806
2131787070,35.5879403,51.2085419
2132010085,35.5879042,51.2085012
2132186962,35.5878695,51.2084598
2132387000,35.587836,51.2084172
2132610043,35.5878038,51.2083728
2132810479,35.5877731,51.2083282
2133010627,35.5877445,51.2082829
2133210019,35.5877167,51.208236
2133410460,35.5876905,51.2081875
2133587004,35.5876662,51.2081379
2133787176,35.5876442,51.2080865
2133987185,35.5876249,51.2080345
2134210012,35.5876074,51.2079804
2134410507,35.5875917,51.2079263
2134587048,35.5875772,51.2078725
2134987430,35.5875523,51.2077638
2135209990,35.5875419,51.2077089
2135387072,35.5875344,51.207654
2135609610,35.5875304,51.2075975
2135787147,35.5875304,51.2075406
2135987192,35.587533,51.2074844
2136186997,35.5875368,51.2074293
2136387034,35.5875418,51.2073732
2136586926,35.5875474,51.2073191
2136809776,35.5875528,51.2072653
2136987430,35.5875584,51.2072115
2137210041,35.5875641,51.2071577
2137387025,35.5875702,51.2071036
2137587003,35.5875761,51.2070488
2137771727,35.5875815,51.2069939
2137987078,35.5875864,51.2069388
2138187057,35.587591,51.2068835
2138410600,35.587595,51.2068285
2138586995,35.5875982,51.2067742
2138787032,35.5876002,51.2067194
2138987079,35.587601,51.2066641
2139172045,35.5876012,51.2066093
2139410209,35.5876007,51.2065552
2139586972,35.5875994,51.2065018
2139787028,35.5875968,51.2064482
2139987413,35.5875941,51.206395
2140187558,35.5875907,51.2063418
2140387078,35.5875875,51.2062893
2140571721,35.5875841,51.2062369
2140786704,35.5875806,51.2061848
2140987185,35.5875763,51.2061325
2141186972,35.5875712,51.2060801
2141387153,35.5875656,51.2060274
2141587163,35.5875598,51.2059746
2141786749,35.5875539,51.2059217
2141972439,35.5875481,51.2058683
2142186599,35.5875422,51.2058145
2142387035,35.5875363,51.2057601
2142587016,35.5875312,51.2057051
2142787170,35.5875275,51.2056495
2142987031,35.5875252,51.2055932
2143186809,35.5875243,51.2055365
2143371966,35.5875241,51.2054795
2143587042,35.587525,51.2054229
2143787099,35.5875272,51.205367
2143987150,35.5875299,51.2053112
2144186755,35.5875334,51.2052552
2144387055,35.5875369,51.2051993
2144586602,35.587541,51.2051438
2144771646,35.5875454,51.2050884
2144987035,35.5875506,51.2050333
2145187207,35.5875571,51.2049791
2145387199,35.5875653,51.2049251
2145587012,35.5875754,51.2048719
2145787191,35.5875869,51.2048197
2145972150,35.5876001,51.2047688
2146186663,35.5876159,51.2047197
2146387019,35.5876353,51.2046731
2146587024,35.5876579,51.2046302
2146809713,35.5876823,51.2045908
2146987195,35.5877081,51.2045539
2147187069,35.5877345,51.2045182
2147387033,35.5877614,51.2044832
2147787030,35.5878182,51.2044168
2147987159,35.5878493,51.2043855
2148186736,35.5878804,51.2043559
2148387046,35.5879118,51.2043284
2148571995,35.5879444,51.2043033
2148771711,35.5879785,51.2042816
2148972442,35.5880138,51.2042631
2149186738,35.5880501,51.2042471
2149371711,35.5880872,51.2042332
2149571768,35.588125,51.2042218
2149786756,35.5881635,51.2042135
2149987071,35.5882027,51.2042081
2150172163,35.5882421,51.2042051
2150387110,35.5882817,51.2042043
2150571629,35.5883215,51.2042063
2150771683,35.5883612,51.2042113
2150972285,35.5884005,51.2042189
2151186959,35.5884394,51.2042288
2151386719,35.5884778,51.2042404
2151571730,35.5885157,51.2042539
2151771590,35.5885531,51.2042686
2151972195,35.5885903,51.2042845
2152186552,35.5886272,51.2043012
2152386762,35.5886641,51.2043187
2152571709,35.5887007,51.2043368
2152771665,35.5887373,51.2043562
2152972183,35.5887737,51.2043771
2153186999,35.5888095,51.2043999
2153386975,35.5888443,51.2044258
2153586980,35.5888778,51.2044553
2153786712,35.5889099,51.2044875
2153972169,35.5889398,51.2045226
2154172177,35.5889664,51.2045612
2154371926,35.58899,51.2046026
2154587052,35.5890115,51.2046459
2154787281,35.5890311,51.2046912
2154972181,35.5890489,51.2047376
2155172421,35.5890657,51.2047845
2155387065,35.5890811,51.2048325
2155586968,35.5890956,51.2048815
2155771686,35.5891088,51.2049316
2156010428,35.5891202,51.2049829
2156187014,35.5891298,51.2050354
2156386973,35.5891373,51.2050891
2156609800,35.5891427,51.2051436
2156787210,35.5891465,51.2051987
2156972161,35.5891492,51.2052544
2157148572,35.5891514,51.2053105
2157372040,35.5891531,51.2053664
2157572274,35.5891545,51.2054223
2157771682,35.5891556,51.2054773
2157990185,35.5891571,51.2055311
2158172011,35.5891596,51.2055836
2158390023,35.589163,51.2056349
2158572204,35.5891669,51.2056848
2158771724,35.5891718,51.2057332
2158971930,35.5891777,51.2057804
2159172050,35.589184,51.2058268
2159371784,35.5891906,51.2058723
2159589921,35.5891975,51.2059172
2159771688,35.5892046,51.2059616
2159972050,35.5892118,51.2060056
2160171999,35.589219,51.2060491
2160371720,35.5892257,51.206092
2160572075,35.5892325,51.2061346
2160771715,35.5892392,51.2061769
2160972010,35.5892455,51.2062189
2161172174,35.5892514,51.2062608
2161371739,35.5892572,51.2063025
2161572153,35.5892627,51.2063441
2161771714,35.5892682,51.2063858
2161990208,35.5892733,51.2064273
2162172076,35.5892783,51.2064688
2162390200,35.5892836,51.2065108
2162572200,35.5892899,51.2065532
2162771681,35.5892971,51.2065959
2162971957,35.5893046,51.206639
2163172055,35.5893127,51.2066834
2163371749,35.589321,51.2067294
2163571744,35.5893295,51.2067775
2163790694,35.5893377,51.2068278
2163971806,35.5893453,51.20688
2164172048,35.5893518,51.2069348
2164390651,35.589357,51.2069923
2164571786,35.5893601,51.2070531
2164771635,35.5893611,51.2071167
2164990274,35.5893613,51.2071805
2165206727,35.5893605,51.2072435
2165389765,35.589359,51.2073043
2165590049,35.5893576,51.2073628
2165790238,35.5893566,51.2074202
2165990209,35.5893557,51.2074765
2166189990,35.5893549,51.2075316
2166406775,35.5893543,51.2075855
2166606749,35.5893537,51.2076387
2166771626,35.5893532,51.2076911
2166971757,35.589353,51.2077427
2167189934,35.5893526,51.2077944
2167390072,35.589353,51.2078467
2167590172,35.5893556,51.2078993
2167790162,35.589359,51.2079515
2167971781,35.5893618,51.2080045
2168172048,35.5893654,51.2080587
2168389677,35.589369,51.2081141
2168572169,35.5893717,51.2081713
2168771713,35.5893737,51.2082303
2168971943,35.5893741,51.2082912
2169189634,35.5893705,51.2083548
2169390171,35.589362,51.208421
2169572059,35.5893494,51.208488
2169790066,35.5893339,51.2085546
2169972011,35.5893151,51.2086202
2170171984,35.5892937,51.2086846
2170390178,35.5892696,51.2087462
2170572140,35.5892428,51.2088049
2170771664,35.5892145,51.2088614
2170971806,35.5891837,51.208915
2171171989,35.5891514,51.2089665
2171390264,35.5891183,51.2090166
2171571783,35.589084,51.2090653
2171771803,35.5890485,51.2091122
2171972038,35.5890119,51.2091577
2172172156,35.588974,51.2092014
2172389815,35.5889343,51.2092422
2172589804,35.5888931,51.2092793
2172771714,35.5888509,51.2093132
2172972016,35.5888078,51.2093434
2173172042,35.5887651,51.2093694
2173572167,35.5886801,51.2094148
2173771687,35.5886373,51.2094357
2173972016,35.5885943,51.2094549
2174172172,35.5885516,51.2094722
2174390508,35.5885081,51.2094873
2174571982,35.588464,51.2094996
2174772422,35.5884196,51.2095088
2174972053,35.5883757,51.2095158
2175172179,35.5883313,51.2095209
2175371980,35.588287,51.2095234
2175590024,35.588243,51.2095224
2175771643,35.5881997,51.2095185
2175972000,35.5881571,51.2095115
2176172199,35.5881152,51.2095017
2176371969,35.5880747,51.2094889
2176571975,35.5880351,51.209474
2176771682,35.5879957,51.2094578
2176971999,35.5879574,51.2094398
2177172179,35.58792,51.2094202
2177372018,35.5878831,51.2093997
2177572179,35.5878467,51.2093779
2177771621,35.5878109,51.2093546
2177971768,35.5877766,51.2093287
2178172058,35.5877439,51.2093007
2178371818,35.5877121,51.2092711
2178572167,35.5876815,51.2092397
2178771693,35.5876526,51.2092071
2178971955,35.5876258,51.2091717
2179172042,35.5876017,51.2091345
2179371990,35.5875796,51.2090952
2179572001,35.5875599,51.2090541
2179790180,35.5875425,51.2090121
2179971813,35.5875272,51.2089693
2180172035,35.5875148,51.2089264
2180389754,35.5875038,51.2088826
2180572188,35.587495,51.2088377
2180771709,35.5874889,51.2087926
2180990303,35.5874849,51.2087469
2181172021,35.5874844,51.2087012
2181371864,35.5874869,51.2086558
2181686973,35.5874931,51.2086109
2182071655,35.5875122,51.208523
2182271964,35.5875265,51.2084806
2182487022,35.5875431,51.2084393
2182887022,35.5875771,51.2083602
2183248699,35.5876127,51.2082834
2183426924,35.5876303,51.2082453
2183675045,35.5876477,51.2082072
2184087007,35.5876783,51.2081286
2184487057,35.5877031,51.2080474
2184826788,35.587721,51.2079647
2185006809,35.5877289,51.2079224
2185206976,35.5877356,51.2078792
2185407118,35.5877437,51.2078377
2185606791,35.5877513,51.207794
2185806806,35.5877588,51.2077519
2186006785,35.5877664,51.2077103
2186430048,35.5877815,51.2076257
2186606792,35.5877882,51.2075827
2186806782,35.5877945,51.2075388
2187006814,35.5877997,51.2074949
2187206763,35.5878033,51.2074503
2187407053,35.5878049,51.2074047
2187587075,35.5878045,51.2073601
2187807011,35.5878034,51.207315
2187987162,35.5878003,51.20727
2188187062,35.5877955,51.2072256
2188448970,35.5877902,51.2071818
2188606793,35.5877844,51.2071387
2188806732,35.5877781,51.2070966
2189007013,35.5877719,51.2070541
2189206954,35.5877659,51.2070113
2189407187,35.5877598,51.2069691
2189606781,35.5877527,51.2069275
2189806789,35.5877454,51.2068862
2190007014,35.587738,51.2068451
2190207056,35.5877304,51.206803
2190429801,35.5877226,51.2067614
2190607568,35.5877143,51.2067196
2190806796,35.5877049,51.2066778
2191007011,35.5876948,51.206636
2191207004,35.5876836,51.2065946
2191407025,35.5876716,51.2065537
2191606725,35.5876591,51.2065131
2191806753,35.5876463,51.2064728
2192006959,35.5876331,51.2064326
2192207019,35.5876202,51.2063922
2192407427,35.5876082,51.206352
2192630466,35.587597,51.2063109
2192806750,35.5875869,51.2062692
2192987017,35.5875778,51.2062274
2193207058,35.5875698,51.2061845
2193407046,35.5875633,51.2061411
2193629874,35.5875594,51.2060972
2193806867,35.5875593,51.2060529
2194006736,35.5875634,51.2060086
2194207077,35.5875716,51.2059648
2194406670,35.5875831,51.2059223
2194606999,35.5875981,51.2058816
2194806930,35.5876152,51.2058422
2195006979,35.5876342,51.2058045
2195207019,35.5876556,51.2057686
2195407063,35.5876779,51.2057338
2195586971,35.5877017,51.205701
2195771769,35.587727,51.2056688
2195972208,35.5877536,51.2056386
2196172286,35.5877813,51.20561
2196372503,35.5878106,51.2055834
2196572426,35.5878417,51.2055589
2196772014,35.5878736,51.2055358
2196972276,35.5879064,51.2055145
2197148755,35.5879406,51.205495
2197372041,35.5879756,51.2054779
2197571814,35.5880118,51.2054636
2197771809,35.5880491,51.2054521
2197972198,35.5880868,51.2054433
2198172212,35.5881262,51.2054377
2198372490,35.5881662,51.2054358
2198572449,35.5882061,51.2054374
2198771774,35.588246,51.2054418
2198989871,35.5882859,51.2054493
2199172173,35.5883259,51.2054593
2199372465,35.5883656,51.2054724
2199572453,35.5884051,51.205488
2199771757,35.5884449,51.2055064
2199972050,35.5884843,51.2055275
2200172065,35.5885231,51.2055511
2200390014,35.5885613,51.2055774
2200589770,35.5885986,51.2056065
2200771943,35.5886352,51.205638
2200990043,35.5886703,51.2056724
2201172288,35.5887036,51.2057097
2201372453,35.5887352,51.2057499
2201572202,35.5887652,51.2057925
2201771773,35.5887937,51.2058372
2201971996,35.5888212,51.2058832
2202172047,35.5888476,51.2059303
2202372273,35.5888725,51.2059785
2202589798,35.5888954,51.2060286
2202771808,35.5889177,51.2060792
2202990017,35.5889391,51.2061305
2203190042,35.58896,51.2061825
2203390210,35.5889799,51.2062351
2203589572,35.5889987,51.2062886
2203789673,35.5890154,51.2063435
2203990206,35.5890296,51.2063999
2204190207,35.5890421,51.2064572
2204407387,35.5890521,51.2065147
2204606806,35.5890601,51.206573
2204806758,35.5890674,51.2066313
2204990192,35.5890743,51.2066889
2205190712,35.5890822,51.206747
2205372476,35.5890887,51.2068043
2205590074,35.5890946,51.2068616
2205790028,35.5891007,51.2069181
2206006787,35.5891065,51.2069747
2206190044,35.5891123,51.2070312
2206406944,35.5891181,51.2070873
2206589983,35.5891237,51.2071439
2206771940,35.589129,51.2072007
2206990010,35.5891342,51.2072578
2207190176,35.5891386,51.2073148
2207390185,35.5891418,51.2073719
2207606658,35.5891435,51.2074286
2207790332,35.5891429,51.2074854
2207990030,35.5891407,51.2075425
2208172274,35.5891366,51.2075998
2208390182,35.5891303,51.2076565
2208606577,35.5891226,51.2077124
2208790294,35.5891136,51.2077681
2208989686,35.5891029,51.2078232
2209189965,35.5890912,51.207878
2209390046,35.5890784,51.2079323
2209571963,35.5890647,51.2079859
2209771630,35.5890504,51.2080391
2209989978,35.5890344,51.208092
2210172068,35.5890166,51.208144
2210390056,35.5889975,51.2081949
2210590308,35.588977,51.2082453
2210790546,35.5889555,51.2082949
2210971811,35.5889334,51.2083441
2211190012,35.58891,51.2083928
2211390078,35.5888863,51.2084396
2211590027,35.588862,51.2084857
2211789815,35.588837,51.208531
2212189868,35.5887849,51.2086195
2212372208,35.5887588,51.2086635
2212590385,35.5887326,51.2087074
2212790099,35.5887061,51.2087515
2212990061,35.5886789,51.2087951
2213190024,35.5886503,51.2088379
2213389942,35.5886211,51.2088795
2213590009,35.5885909,51.20892
2213790814,35.58856,51.2089596
2213990215,35.5885283,51.2089981
2214190188,35.5884956,51.2090353
2214390015,35.5884615,51.2090706
2214589802,35.5884259,51.209104
2214806740,35.5883898,51.2091352
2214990277,35.5883515,51.2091628
2215171711,35.5883122,51.2091861
2215390474,35.5882717,51.2092052
2215590028,35.5882304,51.2092201
2215790041,35.5881894,51.2092323
2215990059,35.588148,51.2092424
2216190172,35.5881066,51.2092504
2216389996,35.5880655,51.2092579
2216589678,35.5880245,51.209265
2216790391,35.5879835,51.209271
2216990211,35.587942,51.2092755
2217190159,35.5879001,51.2092782
2217390188,35.5878581,51.2092784
2217687051,35.5878153,51.2092732
2218071987,35.5877356,51.2092518
2218471778,35.5876605,51.2092191
2218849016,35.5875914,51.209177
2219071986,35.5875591,51.209152
2219226811,35.5875284,51.2091258
2219475030,35.5874995,51.2090971
2219787181,35.5874466,51.2090349
2219987009,35.587423,51.2090003
2220187509,35.5874006,51.2089654
2220372290,35.5873796,51.2089305
2220572169,35.5873603,51.2088946
2220771678,35.5873422,51.2088582
2220986901,35.5873252,51.2088205
2221187062,35.5873102,51.2087807
2221387287,35.5872979,51.2087389
2221586962,35.5872892,51.2086961
2221787156,35.587283,51.2086523
2221971797,35.5872786,51.2086077
2222187053,35.5872763,51.2085629
2222386996,35.5872763,51.208518
2222587004,35.5872781,51.2084728
2222787185,35.5872809,51.2084278
2222987291,35.5872838,51.2083839
2223187029,35.5872872,51.2083411
2223372197,35.5872911,51.2082997
2223586817,35.5872951,51.2082591
2223787045,35.5872991,51.2082181
2223987197,35.587303,51.2081773
2224187047,35.5873069,51.2081373
2224410211,35.5873108,51.2080981
2224587022,35.5873149,51.2080586
2224987214,35.5873249,51.2079797
2225210189,35.5873315,51.2079405
2225387036,35.5873379,51.2079014
2225587015,35.587344,51.2078627
2225787073,35.5873498,51.2078242
2225987800,35.5873561,51.2077864
2226171817,35.5873622,51.2077487
2226387034,35.5873676,51.2077111
2226586978,35.5873731,51.2076742
2226787041,35.5873781,51.2076375
2226987174,35.5873825,51.2076007
2227187148,35.5873857,51.2075636
2227387204,35.5873885,51.2075272
2227572081,35.5873915,51.2074912
2227787021,35.5873946,51.2074552
2227987076,35.5873978,51.207419
2228186992,35.5874014,51.2073829
2228411030,35.5874053,51.207347
2228587042,35.5874088,51.2073113
2228787067,35.5874126,51.2072759
2228986968,35.5874165,51.2072408
2229187001,35.587421,51.2072066
2229387063,35.5874256,51.2071728
2229610167,35.5874301,51.207139
2229787163,35.5874345,51.2071057
2229987213,35.5874384,51.2070723
2230187562,35.5874421,51.2070389
2230387057,35.5874454,51.2070058
2230587157,35.5874479,51.2069723
2230787076,35.5874505,51.2069387
2230987065,35.5874531,51.2069053
2231186981,35.5874562,51.2068721
2231387035,35.5874593,51.2068387
2231586985,35.5874616,51.2068051
